pnr_id,trip_id,primary_customer_id,origin,destination,itinerary_flight_keys,intl_flag,group_size,elite_status_level,fare_class_bucket,rebook_flexibility_index,loyalty_value_index,estimated_voucher_cost_usd,pnr_misconnect_prob,pnr_reaccom_complexity_score
PNRFB7A73FB,TRIP_1FC2B718,CUST271575,ATL,LAX,['DL6547_20260219_110'],False,3,SILVER,E,0.45,0.62,0,0.0,0.09
PNRA11FCCDE,TRIP_E2EACBA6,CUST903644,BOS,LAX,['DL2447_20260219_070'],False,3,SILVER,M,0.29,0.7,0,0.0,0.2
PNR462C4676,TRIP_504CAAD7,CUST361176,BOS,JFK,['DL9947_20260219_139'],False,2,,G,0.2,0.3,0,0.0,0.11
PNRE210C67D,TRIP_34997202,CUST653894,MCO,ATL,"['DL3693_20260219_084', 'DL7836_20260219_094']",False,4,,K,0.56,0.28,1071.64,0.34,0.12
PNRBB775A88,TRIP_5C3E36B1,CUST956223,ATL,CDG,['DL4119_20260219_066'],True,3,,H,0.27,0.11,0,0.0,0.07
PNR5DE3341A,TRIP_E9487363,CUST186257,JFK,ATL,['DL7836_20260219_094'],False,1,SILVER,T,0.76,0.27,0,0.0,0.27
PNR4EB0A1B8,TRIP_52E42C3B,CUST351361,BOS,DFW,"['DL2546_20260219_121', 'DL2153_20260219_022']",False,1,SILVER,R,0.55,0.19,0,0.05,0.68
PNR6D5C339D,TRIP_8CDC72B2,CUST165517,JFK,CDG,['DL8037_20260219_098'],True,1,,K,0.9,0.16,0,0.0,0.2
PNRDECFA11B,TRIP_3C8AB795,CUST113847,DFW,DTW,['DL8877_20260219_012'],False,1,GOLD,B,0.35,0.93,0,0.0,0.17
PNR6BEAE842,TRIP_5487FB6E,CUST681724,DFW,CDG,"['DL7334_20260219_032', 'DL8037_20260219_099']",True,2,SILVER,G,0.49,0.8,283.97,0.35,0.6
PNR70690177,TRIP_206272E2,CUST370921,MSP,JFK,"['DL5568_20260219_046', 'DL4337_20260219_142']",False,2,SILVER,B,0.27,0.68,876.32,0.34,0.61
PNR830E60D3,TRIP_58D49BE8,CUST180783,MCO,JFK,['DL3693_20260219_084'],False,3,PLATINUM,H,0.34,0.49,0,0.0,0.11
PNRD1FAE834,TRIP_D07A2C5B,CUST647971,SEA,ATL,['DL8443_20260219_030'],False,1,PLATINUM,G,0.72,0.52,0,0.0,0.24
PNR20BE2917,TRIP_C1F7799A,CUST210922,JFK,CDG,['DL8037_20260219_014'],True,2,,R,0.5,0.27,0,0.0,0.18
PNRF944E7F2,TRIP_0C1AE11E,CUST809724,JFK,AMS,['DL6213_20260219_120'],True,5,,L,0.62,0.33,0,0.0,0.21
PNR4797B2D9,TRIP_74549F32,CUST455307,JFK,BOS,['DL2106_20260219_125'],False,3,,S,0.79,0.11,0,0.0,0.27
PNR6B918A90,TRIP_1722AA28,CUST673602,JFK,FRA,['DL5757_20260219_027'],True,4,,X,0.21,0.32,0,0.0,0.19
PNR2FC37CDE,TRIP_825706C0,CUST277960,LAX,DFW,['DL7578_20260219_119'],False,3,,Y,0.66,0.3,0,0.0,0.12
PNRE59AFFBD,TRIP_7C4375D1,CUST270151,LAX,CDG,['DL1275_20260219_034'],True,1,,K,0.88,0.14,0,0.0,0.2
PNREA12FDD0,TRIP_D735DDB0,CUST988055,JFK,CDG,['DL8037_20260219_098'],True,2,GOLD,E,0.52,0.46,0,0.0,0.17
PNR676F4C96,TRIP_E74328D9,CUST990979,DFW,FRA,"['DL9431_20260219_132', 'DL4572_20260219_147']",True,2,,H,0.89,0.38,0,0.15,0.66
PNRF78E6A43,TRIP_31DB73B7,CUST979471,JFK,AMS,['DL6213_20260219_036'],True,1,,H,0.48,0.19,0,0.0,0.09
PNR4D66CA74,TRIP_68F6A695,CUST919745,LAX,AMS,['DL2266_20260219_002'],True,1,,T,0.31,0.35,0,0.0,0.23
PNRD604B795,TRIP_29E03064,CUST668149,LAX,LHR,['DL4768_20260219_137'],True,3,,X,0.8,0.25,0,0.0,0.11
PNRE47531E6,TRIP_8CD9F6E9,CUST431761,DFW,CDG,"['DL7334_20260219_032', 'DL8037_20260219_098']",True,1,GOLD,M,0.8,0.14,140.37,0.38,0.83
PNR8593B2C0,TRIP_07926363,CUST744312,MCO,SLC,"['DL1726_20260219_113', 'DL2400_20260219_122']",False,2,,U,0.8,0.17,0,0.14,0.54
PNR1E40AC38,TRIP_4CAC8E02,CUST541042,JFK,FRA,"['DL7983_20260219_100', 'DL6839_20260219_001']",True,3,PLATINUM,T,0.38,0.99,888.7,0.41,0.76
PNRBC3FBFAE,TRIP_31814AAD,CUST358769,SEA,JFK,['DL5950_20260219_108'],False,3,,S,0.59,0.2,0,0.0,0.24
PNRF7A44CCA,TRIP_6541FE66,CUST616611,LAX,DFW,['DL7578_20260219_035'],False,2,,G,0.43,0.13,0,0.0,0.11
PNRE5B049CD,TRIP_BBF9D2C9,CUST494663,SLC,DTW,['DL3854_20260219_129'],False,1,,Q,0.8,0.29,0,0.0,0.24
PNR6249FE8D,TRIP_7AA64002,CUST260965,LAX,CDG,['DL1275_20260219_118'],True,1,SILVER,Y,0.41,0.36,0,0.0,0.24
PNR4622066B,TRIP_DB78B4C9,CUST591324,JFK,ATL,['DL7836_20260219_094'],False,3,,G,0.3,0.21,0,0.0,0.16
PNR30B6EF2F,TRIP_036F766B,CUST376377,LAX,MCO,"['DL6709_20260219_060', 'DL8521_20260219_062']",False,3,,E,0.73,0.24,0,0.2,0.9
PNRD2CB6488,TRIP_8F787061,CUST610316,LAX,CDG,['DL1275_20260219_123'],True,2,,H,0.42,0.39,0,0.0,0.18
PNRE4620C2A,TRIP_87776165,CUST627700,MCO,LAX,['DL1726_20260219_113'],False,1,,X,0.79,0.31,0,0.0,0.22
PNRFD32CA69,TRIP_EEE2E597,CUST522394,DFW,MSP,"['DL9431_20260219_048', 'DL9631_20260219_138']",False,1,,N,0.89,0.37,174.37,0.32,0.51
PNRDCD9941F,TRIP_145949CF,CUST495572,JFK,DFW,"['DL7983_20260219_016', 'DL7578_20260219_119']",False,1,,Y,0.68,0.14,478.24,0.23,0.79
PNR5F0A699F,TRIP_4F7D81F2,CUST599004,LAX,AMS,['DL2266_20260219_086'],True,1,,N,0.49,0.14,0,0.0,0.2
PNR317B3557,TRIP_3E7CA2B9,CUST827798,MSP,MCO,"['DL5568_20260219_130', 'DL4870_20260219_127']",False,3,SILVER,R,0.22,0.34,1402.23,0.41,0.52
PNRF1D34979,TRIP_309C6293,CUST915184,SLC,DTW,['DL3854_20260219_045'],False,1,,E,0.36,0.1,0,0.0,0.25
PNR6B6AF201,TRIP_C05C2832,CUST443274,BOS,DTW,['DL2546_20260219_037'],False,1,,M,0.62,0.23,0,0.0,0.29
PNRD1FDF737,TRIP_CDA2F716,CUST531482,JFK,AMS,['DL6213_20260219_080'],True,1,SILVER,V,0.52,0.76,0,0.0,0.18
PNR9A7968EA,TRIP_2E649674,CUST557529,ATL,MCO,['DL4870_20260219_127'],False,2,,K,0.8,0.28,0,0.0,0.27
PNR042B0FF4,TRIP_ECAAB43C,CUST236564,MSP,SLC,"['DL4203_20260219_074', 'DL5625_20260219_061']",False,3,,N,0.52,0.16,371.56,0.35,0.24
PNR19B1ECD4,TRIP_5BC25468,CUST976522,BOS,DTW,['DL2546_20260219_037'],False,1,,M,0.53,0.21,0,0.0,0.27
PNR95AEA9D3,TRIP_C74A19A9,CUST159985,SEA,ATL,['DL8443_20260219_030'],False,5,,K,0.75,0.15,0,0.0,0.27
PNR042B7C95,TRIP_597FFF4F,CUST284257,MCO,MCO,"['DL3693_20260219_084', 'DL8521_20260219_062']",False,3,,U,0.86,0.35,0,0.06,0.86
PNRACBC0BC9,TRIP_BC214630,CUST696261,BOS,MCO,"['DL9947_20260219_055', 'DL8521_20260219_062']",False,1,,R,0.76,0.1,498.75,0.45,0.81
PNR1C2A458C,TRIP_BF51D235,CUST174923,DTW,MSP,"['DL7313_20260219_117', 'DL3904_20260219_088']",False,1,,R,0.52,0.37,403.79,0.27,0.84
PNR8D83B6F2,TRIP_A11998CC,CUST459067,JFK,DTW,['DL6858_20260219_020'],False,1,,B,0.68,0.38,0,0.0,0.12
PNR6AA8191D,TRIP_C33944CE,CUST495035,LAX,FRA,['DL6839_20260219_105'],True,3,,T,0.6,0.36,0,0.0,0.27
PNR9EF6345B,TRIP_C0CD403C,CUST682176,LAX,JFK,['DL6709_20260219_144'],False,1,,U,0.2,0.17,0,0.0,0.19
PNR4F3E75E2,TRIP_21645637,CUST745694,DTW,MSP,['DL2163_20260219_083'],False,1,,E,0.71,0.35,0,0.0,0.19
PNRC9C7D154,TRIP_9A70C157,CUST617216,ATL,SLC,"['DL4076_20260219_067', 'DL5625_20260219_145']",False,1,,K,0.33,0.36,164.03,0.45,0.56
PNRAD323FF6,TRIP_5696108A,CUST162389,BOS,ATL,['DL6033_20260219_056'],False,1,,R,0.29,0.23,0,0.0,0.15
PNR598D8C16,TRIP_91FAC684,CUST315386,MCO,FRA,"['DL6962_20260219_103', 'DL4572_20260219_147']",True,1,GOLD,X,0.61,0.34,0,0.19,0.7
PNR8CB4505B,TRIP_23DDD1F0,CUST415991,JFK,FRA,['DL5757_20260219_005'],True,1,,R,0.77,0.23,0,0.0,0.17
PNRDCCCFDBA,TRIP_CAF79BBF,CUST208299,LAX,JFK,"['DL2205_20260219_126', 'DL4337_20260219_142']",False,4,,Y,0.6,0.35,674.81,0.32,0.14
PNR3E345714,TRIP_1609C5A3,CUST393069,ATL,JFK,"['DL6547_20260219_026', 'DL6709_20260219_060']",False,3,PLATINUM,U,0.38,0.62,341.51,0.3,0.28
PNRB40179AB,TRIP_A0D95729,CUST106879,JFK,FRA,['DL5757_20260219_089'],True,5,,K,0.87,0.17,0,0.0,0.07
PNR2E047F9B,TRIP_01910EFA,CUST864816,SEA,FRA,"['DL8443_20260219_114', 'DL4572_20260219_147']",True,3,,B,0.36,0.2,0,0.1,0.36
PNRCDCAF77A,TRIP_D13E155D,CUST828909,MSP,LAX,['DL7412_20260219_008'],False,1,,X,0.75,0.29,0,0.0,0.24
PNRFF825837,TRIP_67390734,CUST238687,DFW,CDG,"['DL9431_20260219_048', 'DL4119_20260219_066']",True,3,,K,0.21,0.26,716.18,0.29,0.7
PNRDA81F81C,TRIP_A88C7011,CUST889219,DTW,BOS,['DL7282_20260219_059'],False,1,GOLD,T,0.39,0.25,0,0.0,0.19
PNR6B91D073,TRIP_E9723EA0,CUST159183,LAX,FRA,['DL6839_20260219_085'],True,3,,Q,0.28,0.17,0,0.0,0.17
PNRDE322522,TRIP_2A717B13,CUST168751,DTW,JFK,['DL7313_20260219_117'],False,1,,K,0.83,0.22,0,0.0,0.2
PNR6F40E60A,TRIP_AE23BA5C,CUST752354,ATL,SLC,['DL3565_20260219_023'],False,2,PLATINUM,V,0.89,0.19,0,0.0,0.08
PNRDB1D1A46,TRIP_E9AFD463,CUST234331,ATL,CDG,"['DL6547_20260219_026', 'DL1275_20260219_123']",True,1,,U,0.86,0.36,209.63,0.34,0.35
PNR27D6189D,TRIP_27D08E3F,CUST207883,MSP,ATL,['DL5568_20260219_130'],False,2,,N,0.83,0.14,0,0.0,0.06
PNRCAD8ED9C,TRIP_FC945D7C,CUST104728,SEA,ATL,['DL8443_20260219_030'],False,1,GOLD,Y,0.6,0.24,0,0.0,0.24
PNREF14720D,TRIP_46D7F4C4,CUST300332,LAX,SEA,['DL8822_20260219_068'],False,1,,B,0.32,0.13,0,0.0,0.14
PNRD85D36A6,TRIP_AEEFEC0B,CUST246353,MCO,AMS,"['DL6962_20260219_103', 'DL5754_20260219_051']",True,1,,L,0.27,0.29,219.81,0.34,0.63
PNRAAC46774,TRIP_8D6C9691,CUST734875,DFW,DFW,"['DL9431_20260219_132', 'DL8515_20260219_097']",False,4,,Q,0.88,0.21,0,0.15,0.69
PNRD9CE1A92,TRIP_93ED1D60,CUST842597,LAX,CDG,['DL1275_20260219_039'],True,5,,U,0.77,0.29,0,0.0,0.22
PNR6D2F6750,TRIP_A718AED1,CUST417205,ATL,MSP,['DL9631_20260219_138'],False,3,,Y,0.74,0.24,0,0.0,0.06
PNRFDCFDAC3,TRIP_F0A34807,CUST345868,ATL,DFW,['DL8515_20260219_097'],False,3,,L,0.73,0.28,0,0.0,0.3
PNR484BDDAF,TRIP_0693BD57,CUST273989,SEA,JFK,['DL5950_20260219_024'],False,1,SILVER,B,0.44,0.74,0,0.0,0.22
PNR9FB6BFCB,TRIP_47D8F7FD,CUST870955,BOS,LAX,['DL2447_20260219_070'],False,1,,E,0.57,0.16,0,0.0,0.23
PNRBEBF4D06,TRIP_AB6F67E0,CUST280251,JFK,ATL,"['DL7983_20260219_100', 'DL2205_20260219_126']",False,1,GOLD,Q,0.21,0.56,259.16,0.21,0.2
PNR6F1D9395,TRIP_A45D00C8,CUST872919,ATL,MCO,['DL4870_20260219_043'],False,1,PLATINUM,V,0.46,0.81,0,0.0,0.15
PNR18132057,TRIP_22BF274A,CUST659188,MCO,DTW,['DL3558_20260219_044'],False,1,,H,0.33,0.32,0,0.0,0.22
PNR977FB105,TRIP_EFEBB0C3,CUST280463,ATL,MCO,['DL4870_20260219_043'],False,3,DIAMOND,G,0.59,0.27,0,0.0,0.24
PNR18ABA070,TRIP_283B64EA,CUST357618,SLC,LAX,['DL1900_20260219_003'],False,1,PLATINUM,K,0.85,0.18,0,0.0,0.19
PNR7C0E08F2,TRIP_7997683A,CUST827317,SLC,AMS,"['DL1900_20260219_003', 'DL2266_20260219_002']",True,2,SILVER,N,0.51,0.22,0,0.12,0.42
PNR44B52DEA,TRIP_D8FE3878,CUST294103,ATL,DFW,['DL8515_20260219_013'],False,5,,L,0.25,0.35,0,0.0,0.21
PNRFC57B21A,TRIP_BE926F7A,CUST357541,MCO,ATL,['DL6962_20260219_019'],False,1,GOLD,U,0.46,0.28,0,0.0,0.2
PNR0B10805D,TRIP_2224A7AF,CUST106070,MSP,CDG,"['DL7412_20260219_092', 'DL1275_20260219_123']",True,1,PLATINUM,U,0.69,0.48,0,0.2,0.12
PNRD94E050F,TRIP_EDC87017,CUST394635,LAX,CDG,['DL1275_20260219_118'],True,1,,N,0.48,0.38,0,0.0,0.24
PNRC6DF3335,TRIP_C6A0432D,CUST509911,JFK,CDG,['DL8037_20260219_014'],True,1,,Q,0.4,0.31,0,0.0,0.23
PNRB3E30877,TRIP_8D8EE48F,CUST566294,SLC,CDG,"['DL1900_20260219_003', 'DL1275_20260219_123']",True,1,,T,0.78,0.3,442.96,0.22,0.64
PNR1C6002C7,TRIP_B26200BE,CUST197678,ATL,CDG,"['DL4337_20260219_058', 'DL8037_20260219_099']",True,1,SILVER,T,0.88,0.37,0,0.16,0.85
PNR42F7F440,TRIP_D9644331,CUST221953,JFK,CDG,['DL8037_20260219_099'],True,1,PLATINUM,X,0.84,0.28,0,0.0,0.09
PNR87EB3023,TRIP_02179816,CUST888583,JFK,CDG,['DL8037_20260219_099'],True,2,,R,0.22,0.36,0,0.0,0.1
PNR934A0A37,TRIP_92DE0F72,CUST948142,SLC,CDG,"['DL1900_20260219_087', 'DL1275_20260219_034']",True,2,,T,0.25,0.2,472.14,0.4,0.51
PNRCA473464,TRIP_78460402,CUST280811,DTW,DFW,['DL2153_20260219_022'],False,3,,L,0.41,0.15,0,0.0,0.27
PNR2B933592,TRIP_0538C73A,CUST276389,ATL,DFW,"['DL4076_20260219_067', 'DL2153_20260219_106']",False,1,GOLD,M,0.35,0.41,412.36,0.36,0.74
PNR3971B3F6,TRIP_5627C063,CUST273547,JFK,CDG,['DL8037_20260219_099'],True,2,,Y,0.45,0.19,0,0.0,0.18
PNREB608EEA,TRIP_0364E7DC,CUST394517,DFW,DTW,['DL8877_20260219_096'],False,3,,B,0.68,0.15,0,0.0,0.18
PNR6BC4A3A6,TRIP_CC693558,CUST724552,LAX,SEA,['DL8822_20260219_068'],False,1,,Y,0.44,0.25,0,0.0,0.13
PNR2733413E,TRIP_0DB560A8,CUST509799,LAX,CDG,['DL1275_20260219_123'],True,2,,M,0.71,0.17,0,0.0,0.25
PNR34B6FDFC,TRIP_B60D269E,CUST374569,MSP,LAX,['DL7412_20260219_008'],False,2,,M,0.67,0.11,0,0.0,0.17
PNR9B98B6F7,TRIP_40EBD8B3,CUST629728,LAX,FRA,['DL6839_20260219_105'],True,2,,G,0.87,0.26,0,0.0,0.12
PNRAA9931B1,TRIP_6293DB66,CUST984202,JFK,SLC,['DL1062_20260219_101'],False,2,,G,0.66,0.36,0,0.0,0.27
PNR6ED16DC2,TRIP_1BDBE857,CUST523763,LAX,DFW,['DL7578_20260219_119'],False,1,PLATINUM,U,0.59,0.83,0,0.0,0.29
PNRD58F0D9E,TRIP_7299B2EF,CUST256397,MSP,AMS,"['DL7412_20260219_092', 'DL2266_20260219_002']",True,2,GOLD,B,0.52,0.93,333.55,0.43,0.77
PNR8335AE03,TRIP_56EF6CF4,CUST121426,LAX,FRA,['DL6839_20260219_085'],True,1,,N,0.4,0.17,0,0.0,0.15
PNR317FA371,TRIP_871DB9F0,CUST565784,MSP,LAX,['DL7412_20260219_008'],False,1,,U,0.39,0.23,0,0.0,0.18
PNRBEFEC7C7,TRIP_54A4B392,CUST593882,DTW,ATL,"['DL7313_20260219_117', 'DL7836_20260219_094']",False,2,SILVER,Y,0.69,0.9,296.19,0.38,0.85
PNR730A1102,TRIP_BA6CDEAA,CUST913801,ATL,SLC,['DL3565_20260219_107'],False,1,GOLD,T,0.26,0.11,0,0.0,0.18
PNRE1C4B171,TRIP_428C7FED,CUST809102,SLC,DTW,['DL3854_20260219_129'],False,1,,V,0.62,0.35,0,0.0,0.15
PNRB8F1FF5A,TRIP_07AF5BD2,CUST830202,JFK,MCO,['DL8521_20260219_146'],False,1,,K,0.56,0.29,0,0.0,0.26
PNRE83E4835,TRIP_CDAA8D96,CUST989360,DTW,MCO,['DL3225_20260219_102'],False,1,GOLD,V,0.22,0.7,0,0.0,0.13
PNR1D2FD23A,TRIP_AD2E7CE6,CUST902154,DFW,JFK,['DL7334_20260219_116'],False,1,SILVER,R,0.69,0.17,0,0.0,0.27
PNR306BFD2F,TRIP_2B5E0D9B,CUST979688,MCO,LAX,['DL1726_20260219_113'],False,1,,K,0.24,0.12,0,0.0,0.24
PNR49919D08,TRIP_B412972E,CUST903982,SLC,LAX,['DL1900_20260219_003'],False,1,PLATINUM,K,0.79,0.86,0,0.0,0.07
PNR0D439F7A,TRIP_F9B5BA85,CUST539017,LAX,LHR,['DL4768_20260219_137'],True,4,,Q,0.69,0.39,0,0.0,0.24
PNRA0854385,TRIP_86F89C03,CUST659827,DTW,BOS,['DL7282_20260219_059'],False,1,,Y,0.5,0.35,0,0.0,0.2
PNRBBAAB7C4,TRIP_9E8C5271,CUST191328,SLC,CDG,"['DL1900_20260219_087', 'DL1275_20260219_034']",True,1,SILVER,U,0.67,0.31,230.73,0.44,0.65
PNR034FD7B0,TRIP_B34A82F9,CUST571482,JFK,MSP,['DL3904_20260219_004'],False,1,,R,0.22,0.21,0,0.0,0.09
PNREB5436B3,TRIP_DE079318,CUST736756,LAX,LHR,['DL4768_20260219_137'],True,1,,T,0.57,0.39,0,0.0,0.12
PNR05C76312,TRIP_5A1462CE,CUST951153,ATL,LHR,['DL9406_20260219_131'],True,2,,U,0.24,0.14,0,0.0,0.27
PNR82F7ECF2,TRIP_3B558805,CUST594378,MCO,ATL,['DL6962_20260219_019'],False,1,,R,0.55,0.38,0,0.0,0.15
PNRB9448950,TRIP_3237FB81,CUST782089,DTW,JFK,"['DL6180_20260219_078', 'DL4337_20260219_058']",False,2,,B,0.8,0.36,0,0.09,0.56
PNR268EE968,TRIP_446727A9,CUST444528,JFK,AMS,['DL6213_20260219_036'],True,4,SILVER,M,0.2,0.95,0,0.0,0.24
PNR3340FF02,TRIP_C9F5BAC7,CUST150252,LAX,CDG,['DL1275_20260219_039'],True,1,,G,0.34,0.25,0,0.0,0.18
PNRC2C2E1AA,TRIP_D8B93F2D,CUST729814,JFK,LAX,['DL7983_20260219_016'],False,1,,K,0.86,0.27,0,0.0,0.21
PNR46CC36F3,TRIP_505D1118,CUST792598,JFK,DFW,['DL4510_20260219_076'],False,3,,Y,0.8,0.24,0,0.0,0.18
PNRC098999F,TRIP_D14995A9,CUST762014,LAX,AMS,['DL2266_20260219_086'],True,5,,G,0.39,0.12,0,0.0,0.18
PNR264BFC6D,TRIP_3C97CC5E,CUST215530,LAX,MCO,['DL5888_20260219_028'],False,2,PLATINUM,N,0.32,0.53,0,0.0,0.15
PNR4BAFBE69,TRIP_1972DF6E,CUST578454,ATL,AMS,['DL5754_20260219_135'],True,1,,H,0.24,0.33,0,0.0,0.09
PNRBA611127,TRIP_15EAD45B,CUST382406,ATL,FRA,['DL4572_20260219_049'],True,2,PLATINUM,T,0.35,0.82,0,0.0,0.15
PNRB8C0652C,TRIP_65487EA9,CUST106154,DFW,LAX,['DL6724_20260219_064'],False,1,,S,0.26,0.1,0,0.0,0.24
PNR4F59A9B4,TRIP_7C4C020F,CUST325391,JFK,AMS,['DL6213_20260219_036'],True,1,SILVER,E,0.49,0.12,0,0.0,0.07
PNRB6C20A2A,TRIP_D92BAFDA,CUST678100,SEA,DTW,['DL2548_20260219_057'],False,1,,K,0.84,0.27,0,0.0,0.15
PNR6DA0F4F8,TRIP_96643110,CUST100806,JFK,CDG,['DL8037_20260219_015'],True,1,,G,0.29,0.33,0,0.0,0.11
PNR6285B9B0,TRIP_C1F824F0,CUST368269,JFK,ATL,['DL7836_20260219_010'],False,1,,R,0.55,0.12,0,0.0,0.18
PNRD8F4F462,TRIP_F0AAB543,CUST354879,JFK,ATL,['DL7836_20260219_094'],False,3,,Y,0.81,0.35,0,0.0,0.12
PNRFA006A86,TRIP_BE998C91,CUST622623,MSP,ATL,['DL5568_20260219_130'],False,2,,G,0.37,0.21,0,0.0,0.28
PNR4E168357,TRIP_872C0D1F,CUST548672,LAX,SLC,['DL2400_20260219_038'],False,6,DIAMOND,U,0.23,0.46,0,0.0,0.17
PNRF151F008,TRIP_40F6BF1D,CUST490943,ATL,AMS,['DL5754_20260219_135'],True,1,,Q,0.61,0.27,0,0.0,0.17
PNRA02F12C0,TRIP_9C302360,CUST295030,MCO,DTW,['DL3558_20260219_044'],False,1,,T,0.62,0.22,0,0.0,0.09
PNRBBEA0AC7,TRIP_376875C3,CUST575744,DFW,JFK,['DL7334_20260219_032'],False,1,,M,0.86,0.27,0,0.0,0.15
PNR7EAD96A6,TRIP_8143F70A,CUST873048,SEA,CDG,"['DL5950_20260219_108', 'DL8037_20260219_098']",True,2,,Q,0.62,0.39,638.53,0.29,0.27
PNR704505FD,TRIP_3533B533,CUST844610,LAX,SLC,['DL2400_20260219_122'],False,3,,G,0.55,0.28,0,0.0,0.14
PNR4D5B0819,TRIP_822BDEF8,CUST151228,SLC,LAX,['DL1900_20260219_003'],False,1,,K,0.57,0.36,0,0.0,0.11
PNRA6BAB9BC,TRIP_053B1681,CUST901569,ATL,FRA,['DL4572_20260219_063'],True,1,,L,0.62,0.15,0,0.0,0.08
PNR582541F3,TRIP_07AB8778,CUST253924,MCO,LHR,"['DL3693_20260219_000', 'DL6187_20260219_011']",True,1,,G,0.79,0.32,477.56,0.42,0.87
PNR6C7350E1,TRIP_41BB4233,CUST328303,MSP,LAX,['DL7412_20260219_008'],False,4,SILVER,M,0.41,0.12,0,0.0,0.18
PNR10B22E13,TRIP_0E489B40,CUST238826,ATL,BOS,['DL9113_20260219_082'],False,1,SILVER,S,0.22,0.65,0,0.0,0.16
PNR975743B7,TRIP_F8D1FA5E,CUST111908,DFW,MCO,"['DL7334_20260219_116', 'DL8521_20260219_062']",False,1,GOLD,Q,0.43,0.97,0,0.17,0.62
PNRD6A65250,TRIP_1A7DD78B,CUST547349,DTW,BOS,['DL7282_20260219_059'],False,1,,S,0.5,0.38,0,0.0,0.08
PNR12FFAB8C,TRIP_30C36E06,CUST780562,DTW,BOS,['DL7282_20260219_143'],False,4,,B,0.89,0.21,0,0.0,0.18
PNR2825C505,TRIP_7611127F,CUST570359,LAX,FRA,['DL6839_20260219_021'],True,1,,Y,0.63,0.22,0,0.0,0.28
PNR16573006,TRIP_3C667068,CUST990843,LAX,FRA,['DL6839_20260219_085'],True,5,,X,0.79,0.19,0,0.0,0.25
PNR2105D333,TRIP_FF651AD1,CUST605583,DTW,FRA,"['DL3544_20260219_073', 'DL6839_20260219_021']",True,2,,M,0.66,0.19,523.76,0.31,0.11
PNR0E72BEE0,TRIP_9E2BF5EB,CUST466594,LAX,ATL,['DL2205_20260219_126'],False,1,,S,0.24,0.23,0,0.0,0.24
PNR3B8E33E7,TRIP_7C212060,CUST973805,SLC,DTW,['DL3854_20260219_045'],False,5,,V,0.64,0.35,0,0.0,0.2
PNR3970D88B,TRIP_084F4BD0,CUST867308,ATL,AMS,"['DL4337_20260219_058', 'DL6213_20260219_120']",True,1,,B,0.33,0.19,0,0.13,0.9
PNR6CC15CA3,TRIP_30764B31,CUST126919,MSP,FRA,"['DL9277_20260219_134', 'DL5757_20260219_089']",True,2,,T,0.51,0.39,532.79,0.25,0.2
PNR9929D731,TRIP_7C946AB7,CUST893830,SEA,FRA,"['DL5950_20260219_024', 'DL5757_20260219_005']",True,2,,V,0.63,0.34,0,0.08,0.6
PNR4D169DE3,TRIP_F1DA5741,CUST606799,ATL,JFK,['DL4337_20260219_142'],False,3,DIAMOND,M,0.69,0.96,0,0.0,0.09
PNRD0F2FA1F,TRIP_8995FB02,CUST368218,JFK,MSP,['DL3904_20260219_088'],False,1,,L,0.23,0.34,0,0.0,0.19
PNRAD16B13B,TRIP_0D9966CE,CUST975736,MCO,DFW,"['DL3693_20260219_000', 'DL4510_20260219_076']",False,1,SILVER,H,0.52,0.34,0,0.18,0.74
PNRDC40ACA0,TRIP_2422C20C,CUST615791,MCO,DTW,"['DL1726_20260219_113', 'DL3294_20260219_079']",False,2,,N,0.77,0.1,0,0.07,0.33
PNRAA683522,TRIP_4DA275D2,CUST222924,SLC,LAX,['DL1900_20260219_003'],False,2,,X,0.58,0.4,0,0.0,0.3
PNR4C35DF29,TRIP_9AEB67BB,CUST512778,MSP,DFW,"['DL5568_20260219_046', 'DL8515_20260219_097']",False,1,,L,0.74,0.33,395.37,0.29,0.13
PNRBD68E79D,TRIP_7B0FF17D,CUST758864,BOS,JFK,['DL9947_20260219_139'],False,2,SILVER,T,0.88,0.77,0,0.0,0.22
PNRF655DC06,TRIP_D189018D,CUST194941,SLC,LAX,['DL1900_20260219_003'],False,1,,V,0.88,0.21,0,0.0,0.22
PNR3C7E966A,TRIP_6952B208,CUST855848,LAX,AMS,['DL2266_20260219_052'],True,3,SILVER,V,0.49,0.28,0,0.0,0.28
PNR42C9F959,TRIP_86052384,CUST899106,LAX,DFW,['DL7578_20260219_119'],False,1,GOLD,B,0.74,0.49,0,0.0,0.06
PNR83EBF3A6,TRIP_A4863DC7,CUST143019,ATL,JFK,['DL4337_20260219_142'],False,1,DIAMOND,K,0.89,0.74,0,0.0,0.2
PNR0A07C72A,TRIP_5FD20E72,CUST333159,ATL,MSP,['DL9631_20260219_138'],False,3,GOLD,X,0.26,0.28,0,0.0,0.26
PNR5BC8BFD3,TRIP_7DFC1940,CUST688122,DFW,AMS,"['DL7334_20260219_116', 'DL6213_20260219_080']",True,1,,T,0.23,0.15,259.74,0.27,0.25
PNRFB5FA5BC,TRIP_A7E483A3,CUST428769,BOS,DFW,"['DL2546_20260219_121', 'DL2153_20260219_022']",False,1,,K,0.36,0.37,0,0.11,0.64
PNRF949A24F,TRIP_E512D379,CUST861695,ATL,AMS,['DL5754_20260219_069'],True,1,,S,0.69,0.34,0,0.0,0.27
